Week_Number,Product_ID,Store_ID,Units_Sold,Marketing_Spend,Discount_Percent,Wastage_Units,Price
2024-W49,1004,512,1543,727.62,0,228,2.03
2024-W49,1005,512,2014,655.49,5,298,3.5
2024-W49,1006,512,1027,715.7,5,154,2.95
2024-W49,1007,512,2486,387.11,0,348,1.31
2024-W49,1008,512,1316,714.12,0,194,3.5
2024-W49,1009,512,2772,729.72,10,415,1.25
2024-W49,1010,512,1676,546.34,0,234,1.02
2024-W49,1011,512,1417,352.08,0,212,2.02
2024-W49,1012,512,1192,314.96,25,125,2.5
2024-W49,1013,512,744,137.15,0,63,11.03
2024-W49,1014,512,989,169.34,0,103,10.39
2024-W49,1015,512,361,136.46,0,32,9.43
2024-W49,1016,512,781,392.38,0,70,4.19
2024-W49,1017,512,1006,174.56,0,90,6.58
2024-W49,1018,512,631,351.85,0,59,5.01
2024-W49,1019,512,592,220.36,0,56,10.92
2024-W49,1020,512,972,292.29,5,82,11.21
2024-W49,1021,512,935,381.97,0,93,3.23
2024-W49,1022,512,1127,150.35,0,118,9.74
2024-W49,1023,512,984,283.31,0,98,4.5
2024-W49,1024,512,3943,244.32,0,157,4.4
2024-W49,1025,512,2183,119.78,0,148,1.64
2024-W49,1026,512,2592,339.27,0,103,2.06
2024-W49,1027,512,2028,112.2,0,81,4.87
2024-W49,1028,512,4163,337.64,10,166,1.24
2024-W49,1029,512,6784,284.54,25,271,1.72
2024-W49,1030,512,4491,111.67,20,269,3.77
2024-W49,1031,512,2585,210.5,0,113,4.19
2024-W49,1032,512,2981,291.16,0,202,2.84
2024-W49,1033,512,3472,149.41,10,180,1.61
2024-W49,1034,512,3963,114.25,0,237,4.25
2024-W49,1035,512,2068,232.16,0,82,3.71
2024-W49,1036,512,2047,684.07,0,51,3.66
2024-W49,1037,512,1869,512.14,25,46,3.06
2024-W49,1038,512,1798,670.9,20,44,4.88
2024-W49,1039,512,1307,713.35,0,32,3.03
2024-W49,1040,512,1266,738.67,0,31,0.71
2024-W49,1041,512,2364,266.78,0,59,1.3
2024-W49,1042,512,1161,526.02,0,29,0.68
2024-W49,1043,512,2155,496.89,15,53,2.66
2024-W49,1044,512,2145,584.07,0,53,4.46
2024-W49,1045,512,1560,771.53,0,39,7.61
2024-W49,1046,512,1240,274.69,0,31,0.8
2024-W49,1047,512,939,644.84,0,23,2.56
2024-W49,1000,513,1942,320.11,0,287,3.89
2024-W49,1001,513,1363,382.2,0,204,2.97
2024-W49,1002,513,1224,234.62,20,183,2.39
2024-W49,1003,513,1178,475.98,0,174,2.43
2024-W49,1004,513,2000,532.64,5,296,2.8
2024-W49,1005,513,756,290.92,0,111,2.98
2024-W49,1006,513,1141,705.55,0,171,2.84
2024-W49,1007,513,1155,283.33,0,161,2.33
2024-W49,1008,513,1820,685.76,0,269,1.03
2024-W49,1009,513,1873,388.21,5,280,1.92
2024-W49,1010,513,1212,513.0,0,169,1.2
2024-W49,1011,513,880,609.77,0,132,3.36
2024-W49,1012,513,490,192.39,0,51,7.0
2024-W49,1013,513,502,203.8,5,42,11.4
2024-W49,1014,513,536,361.3,0,56,6.95
2024-W49,1015,513,250,210.31,0,22,11.49
2024-W49,1016,513,426,223.92,0,38,6.76
2024-W49,1017,513,668,357.27,0,60,11.47
2024-W49,1018,513,340,238.23,0,32,6.51
2024-W49,1019,513,545,171.76,0,51,11.76
2024-W49,1020,513,404,184.77,0,34,9.99
2024-W49,1021,513,551,317.95,20,55,4.56
2024-W49,1022,513,303,248.55,0,31,7.6
2024-W49,1023,513,743,295.25,0,74,7.84
2024-W49,1024,513,1303,231.97,0,52,4.99
2024-W49,1025,513,1837,199.72,0,124,4.62
2024-W49,1026,513,1960,343.67,0,78,5.0
2024-W49,1027,513,1611,113.37,0,64,1.48
2024-W49,1028,513,3007,279.4,10,120,3.91
2024-W49,1029,513,2659,156.31,0,106,4.37
2024-W49,1030,513,1476,390.47,0,88,4.87
2024-W49,1031,513,2634,276.31,0,115,4.77
2024-W49,1032,513,2109,268.61,0,143,4.99
2024-W49,1033,513,3613,152.32,20,187,1.38
2024-W49,1034,513,2786,154.99,0,167,2.0
2024-W49,1035,513,1297,372.34,0,51,3.97
2024-W49,1036,513,1242,630.59,0,31,3.49
2024-W49,1037,513,1113,490.94,0,27,2.51
2024-W49,1038,513,866,585.92,0,21,4.02
2024-W49,1039,513,1026,356.95,10,25,5.97
2024-W49,1040,513,1485,432.56,0,37,5.67
2024-W49,1041,513,682,657.68,0,17,7.56
2024-W49,1042,513,1470,680.38,0,36,5.36
2024-W49,1043,513,774,752.42,0,19,4.02
2024-W49,1044,513,1388,579.24,0,34,3.59
2024-W49,1045,513,1210,723.98,0,30,5.13
2024-W49,1046,513,775,626.83,0,19,0.79
2024-W49,1047,513,1477,546.15,10,36,6.1
2024-W49,1000,514,1179,215.94,5,174,1.53
2024-W49,1001,514,1915,402.26,20,287,0.83
2024-W49,1002,514,792,727.98,5,118,2.19
2024-W49,1003,514,1588,583.8,0,235,2.0
2024-W49,1004,514,1342,787.49,0,198,3.06
2024-W49,1005,514,1550,463.26,0,229,3.82
2024-W49,1006,514,1284,348.12,0,192,1.58
2024-W49,1007,514,1345,637.19,0,188,1.65
2024-W49,1008,514,1210,238.73,15,179,2.62
2024-W49,1009,514,1040,293.18,0,156,2.96
2024-W49,1010,514,679,246.34,0,95,1.5
2024-W49,1011,514,1240,410.53,0,186,2.14
2024-W49,1012,514,524,204.84,0,55,8.29
2024-W49,1013,514,679,270.81,0,57,5.88
2024-W49,1014,514,496,307.51,15,52,6.11
2024-W49,1015,514,333,151.6,10,29,9.61
2024-W49,1016,514,574,271.57,20,51,4.96
2024-W49,1017,514,348,239.53,0,31,7.57
2024-W49,1018,514,525,290.96,0,49,7.03
2024-W49,1019,514,535,321.91,20,50,2.78
2024-W49,1020,514,656,382.35,0,55,4.27
2024-W49,1021,514,831,318.47,15,83,9.49
2024-W49,1022,514,309,195.1,0,32,7.4
2024-W49,1023,514,662,239.62,0,66,11.89
2024-W49,1024,514,1036,229.98,0,41,2.56
2024-W49,1025,514,2018,316.74,0,137,0.87
2024-W49,1026,514,1393,139.51,0,55,4.49
2024-W49,1027,514,1593,144.33,0,63,2.49
2024-W49,1028,514,2016,248.36,0,80,4.91
2024-W49,1029,514,2092,193.76,0,83,3.88
2024-W49,1030,514,1499,264.02,0,89,3.81
2024-W49,1031,514,1926,223.2,20,84,0.81
2024-W49,1032,514,1306,112.82,10,88,4.2
2024-W49,1033,514,1287,383.99,10,66,1.48
2024-W49,1034,514,1182,186.96,0,70,4.54
2024-W49,1035,514,1371,286.34,0,54,4.15
2024-W49,1036,514,1470,775.42,0,36,2.64
2024-W49,1037,514,772,733.31,10,19,3.25
2024-W49,1038,514,1406,663.81,0,35,3.9
2024-W49,1039,514,1463,751.8,0,36,3.48
2024-W49,1040,514,1118,739.04,0,27,5.85
2024-W49,1041,514,833,720.5,0,20,0.61
2024-W49,1042,514,1103,641.53,0,27,7.35
2024-W49,1043,514,1629,544.1,20,40,5.48
2024-W49,1044,514,1350,736.92,0,33,3.9
2024-W49,1045,514,1589,760.82,0,39,5.58
2024-W49,1046,514,1338,508.49,0,33,1.71
2024-W49,1047,514,1427,790.12,0,35,2.06
2024-W50,1000,500,1802,569.69,0,266,2.91
2024-W50,1001,500,2294,639.28,15,344,1.14
2024-W50,1002,500,5203,628.04,0,780,3.81
2024-W50,1003,500,1933,472.21,0,286,1.57
2024-W50,1004,500,4372,756.44,0,647,1.03
2024-W50,1005,500,2770,624.19,0,409,3.04
2024-W50,1006,500,4262,525.45,0,639,2.97
2024-W50,1007,500,1809,440.56,0,253,1.09
2024-W50,1008,500,4507,526.11,0,667,2.91
2024-W50,1009,500,2809,492.54,0,421,2.77
2024-W50,1010,500,1993,633.62,0,279,3.31
2024-W50,1011,500,3574,451.36,15,536,1.53
2024-W50,1012,500,1233,301.58,0,129,8.68
2024-W50,1013,500,1269,213.79,0,107,8.59
2024-W50,1014,500,1201,345.13,0,126,9.34
2024-W50,1015,500,1555,233.5,0,139,3.94
2024-W50,1016,500,886,202.41,0,79,5.98
2024-W50,1017,500,1215,151.58,0,109,11.68
2024-W50,1018,500,1113,265.98,0,105,9.34
2024-W50,1019,500,1604,244.59,0,152,11.09
2024-W50,1020,500,963,359.6,0,81,11.04
2024-W50,1021,500,729,113.31,0,72,7.48
2024-W50,1022,500,1451,355.08,20,152,5.7
2024-W50,1023,500,1068,148.59,0,106,4.55
2024-W50,1024,500,3241,252.5,0,129,3.0
2024-W50,1025,500,4406,126.37,0,299,3.12
2024-W50,1026,500,2549,195.57,0,101,4.38
2024-W50,1027,500,5360,320.92,0,214,1.41
2024-W50,1028,500,4678,370.13,5,187,2.01
2024-W50,1029,500,5261,179.41,0,210,3.78
2024-W50,1030,500,5340,318.63,0,320,1.92
2024-W50,1031,500,3533,303.16,5,155,2.25
2024-W50,1032,500,3000,239.32,0,204,2.43
2024-W50,1033,500,2842,312.73,0,147,1.75
2024-W50,1034,500,3605,388.12,0,216,4.07
2024-W50,1035,500,7377,163.55,0,295,4.96
2024-W50,1036,500,2812,600.76,0,70,5.87
2024-W50,1037,500,1851,663.76,0,46,6.49
2024-W50,1038,500,2069,282.62,0,51,5.29
2024-W50,1039,500,3067,376.97,0,76,6.27
2024-W50,1040,500,3229,503.91,0,80,7.62
2024-W50,1041,500,1838,381.43,0,45,4.23
2024-W50,1042,500,2111,266.41,0,52,6.34
2024-W50,1043,500,2103,271.38,5,52,6.75
2024-W50,1044,500,2862,583.15,0,71,3.4
2024-W50,1045,500,1614,295.34,0,40,5.12
2024-W50,1046,500,2584,661.51,0,64,6.48
2024-W50,1047,500,5392,744.98,25,134,3.02
2024-W50,1000,501,1426,451.72,0,211,2.45
2024-W50,1001,501,1420,539.12,0,213,2.7
2024-W50,1002,501,1349,635.03,0,202,1.92
2024-W50,1003,501,1152,741.99,0,170,2.06
2024-W50,1004,501,1663,317.27,0,246,1.5
2024-W50,1005,501,1630,704.25,10,241,1.6
2024-W50,1006,501,2136,280.5,20,320,1.28
2024-W50,1007,501,1372,539.23,0,192,3.98
2024-W50,1008,501,2124,709.71,15,314,3.1
2024-W50,1009,501,2519,703.73,0,377,3.64
2024-W50,1010,501,1294,331.91,0,181,1.61
2024-W50,1011,501,1961,546.4,0,294,2.65
2024-W50,1012,501,423,320.84,0,44,8.58
2024-W50,1013,501,808,155.78,0,68,5.89
2024-W50,1014,501,389,352.53,0,40,8.57
2024-W50,1015,501,1114,244.97,25,100,3.29
2024-W50,1016,501,571,352.41,0,51,10.72
2024-W50,1017,501,579,384.44,0,52,7.37
2024-W50,1018,501,821,390.61,0,77,6.21
2024-W50,1019,501,890,282.35,0,84,6.32
2024-W50,1020,501,352,173.78,0,29,6.22
2024-W50,1021,501,767,202.85,0,76,6.73
2024-W50,1022,501,1239,108.72,25,130,7.22
2024-W50,1023,501,658,396.28,0,65,8.29
2024-W50,1024,501,3242,176.8,0,129,4.93
2024-W50,1025,501,2722,338.89,5,185,0.85
2024-W50,1026,501,1689,278.98,0,67,4.35
2024-W50,1027,501,2518,372.89,0,100,1.85
2024-W50,1028,501,2048,255.66,5,81,4.74
2024-W50,1029,501,1941,316.14,0,77,3.68
2024-W50,1030,501,2617,242.29,0,157,2.87
2024-W50,1031,501,3096,248.57,25,136,0.91
2024-W50,1032,501,1703,191.49,0,115,3.95
2024-W50,1033,501,1748,324.44,5,90,3.19
2024-W50,1034,501,3363,262.35,5,201,3.39
2024-W50,1035,501,1738,327.65,0,69,1.79
2024-W50,1036,501,1431,207.11,0,35,7.34
2024-W50,1037,501,1116,273.66,0,27,1.27
2024-W50,1038,501,800,572.92,0,20,1.42
2024-W50,1039,501,1575,524.62,0,39,5.85
2024-W50,1040,501,1192,543.73,5,29,3.9
2024-W50,1041,501,668,306.83,0,16,2.19
2024-W50,1042,501,1286,368.97,0,32,0.7
2024-W50,1043,501,1330,261.6,0,33,2.77
2024-W50,1044,501,1163,383.22,0,29,7.9
2024-W50,1045,501,1548,541.88,0,38,1.33
2024-W50,1046,501,1539,428.81,0,38,6.67
2024-W50,1047,501,893,583.58,10,22,3.9
2024-W50,1000,502,1914,587.94,10,283,1.3
2024-W50,1001,502,1689,784.8,0,253,1.7
2024-W50,1002,502,2174,799.06,0,326,3.43
2024-W50,1003,502,1169,594.72,0,173,1.32
2024-W50,1004,502,804,775.05,0,118,1.16
2024-W50,1005,502,1494,774.85,0,221,3.59
2024-W50,1006,502,1990,335.73,5,298,1.66
2024-W50,1007,502,1121,208.42,0,156,3.18
2024-W50,1008,502,1050,643.19,0,155,1.28
2024-W50,1009,502,1586,676.04,20,237,2.71
2024-W50,1010,502,1553,724.69,10,217,2.4
2024-W50,1011,502,1745,449.89,0,261,1.54
2024-W50,1012,502,671,249.38,5,70,9.47
2024-W50,1013,502,642,330.6,0,54,8.82
2024-W50,1014,502,570,306.42,0,59,5.95
2024-W50,1015,502,1159,204.45,20,104,2.79
2024-W50,1016,502,418,144.36,0,37,10.12
2024-W50,1017,502,282,227.31,0,25,9.5
2024-W50,1018,502,549,138.38,0,52,8.4
2024-W50,1019,502,567,149.56,0,53,4.27
2024-W50,1020,502,322,169.97,0,27,10.06
2024-W50,1021,502,304,237.95,0,30,11.29
2024-W50,1022,502,458,260.52,0,48,11.87
2024-W50,1023,502,546,385.82,0,54,3.81
2024-W50,1024,502,1240,166.25,0,49,4.67
2024-W50,1025,502,2248,328.27,0,152,1.37
2024-W50,1026,502,1972,119.86,0,78,2.56
2024-W50,1027,502,3056,253.79,0,122,1.75
2024-W50,1028,502,1562,252.06,0,62,1.48
2024-W50,1029,502,1491,302.54,0,59,2.38
2024-W50,1030,502,2985,117.63,0,179,1.53
2024-W50,1031,502,2136,242.51,0,93,2.94
2024-W50,1032,502,2861,371.03,0,194,4.13
2024-W50,1033,502,1762,218.0,15,91,1.51
2024-W50,1034,502,1093,232.52,0,65,3.94
2024-W50,1035,502,2962,109.46,0,118,1.89
2024-W50,1036,502,928,741.56,15,23,6.7
2024-W50,1037,502,1068,754.56,5,26,2.63
2024-W50,1038,502,1347,524.78,0,33,6.49
2024-W50,1039,502,1438,402.83,10,35,3.27
2024-W50,1040,502,998,601.84,0,24,3.9
2024-W50,1041,502,1377,698.0,0,34,4.6
2024-W50,1042,502,916,211.85,0,22,4.56
2024-W50,1043,502,1295,778.81,0,32,5.84
2024-W50,1044,502,852,668.14,0,21,7.11
2024-W50,1045,502,911,514.45,0,22,2.0
2024-W50,1046,502,934,645.26,0,23,2.39
2024-W50,1047,502,1678,462.87,0,41,0.67
2024-W50,1000,503,1529,457.5,5,226,2.48
2024-W50,1001,503,2434,465.16,0,365,1.1
2024-W50,1002,503,2900,656.39,25,435,1.8
2024-W50,1003,503,1869,470.51,0,276,2.69
2024-W50,1004,503,1470,562.14,0,217,1.55
2024-W50,1005,503,932,369.44,0,137,1.7
2024-W50,1006,503,2395,536.69,10,359,0.92
2024-W50,1007,503,2376,311.48,0,332,2.48
2024-W50,1008,503,1835,336.29,0,271,3.37
2024-W50,1009,503,2961,384.36,20,444,2.25
2024-W50,1010,503,1511,730.62,0,211,2.07
2024-W50,1011,503,1572,315.42,0,235,3.29
2024-W50,1012,503,949,357.84,0,99,10.72
2024-W50,1013,503,715,201.77,0,60,9.89
2024-W50,1014,503,390,235.56,0,40,4.13
2024-W50,1015,503,762,274.3,0,68,3.04
2024-W50,1016,503,601,308.5,15,54,8.0
2024-W50,1017,503,541,337.16,0,48,4.1
2024-W50,1018,503,356,282.08,0,33,9.74
2024-W50,1019,503,799,263.41,0,75,7.44
2024-W50,1020,503,842,120.01,0,71,9.79
2024-W50,1021,503,511,117.32,0,51,9.39
2024-W50,1022,503,977,289.15,25,102,6.7
2024-W50,1023,503,279,196.75,0,27,8.65
2024-W50,1024,503,2995,285.47,15,119,4.23
2024-W50,1025,503,2707,273.56,10,184,2.58
2024-W50,1026,503,2163,390.55,0,86,2.59
2024-W50,1027,503,1869,287.03,0,74,1.37
2024-W50,1028,503,2763,297.41,0,110,2.4
2024-W50,1029,503,3740,237.99,0,149,2.23
2024-W50,1030,503,2989,187.99,0,179,2.47
2024-W50,1031,503,3249,315.62,0,142,2.33
2024-W50,1032,503,2281,310.37,0,155,2.24
2024-W50,1033,503,3761,152.61,0,195,2.56
2024-W50,1034,503,2043,144.28,0,122,4.41
2024-W50,1035,503,2529,171.91,0,101,4.46
2024-W50,1036,503,1375,580.3,0,34,7.8
2024-W50,1037,503,1155,334.04,0,28,5.25
2024-W50,1038,503,1879,366.48,15,46,5.15
2024-W50,1039,503,1271,773.06,0,31,7.41
2024-W50,1040,503,1718,321.0,0,42,2.68
2024-W50,1041,503,1141,356.23,0,28,1.38
2024-W50,1042,503,1177,216.59,0,29,2.75
2024-W50,1043,503,1308,325.45,0,32,3.66
2024-W50,1044,503,1404,699.63,0,35,7.23
2024-W50,1045,503,1033,381.64,20,25,3.75
2024-W50,1046,503,1434,310.21,0,35,6.83
2024-W50,1047,503,1317,699.65,0,32,7.19
2024-W50,1000,504,3354,224.45,0,496,3.63
2024-W50,1001,504,4290,257.16,0,643,1.88
2024-W50,1002,504,2308,581.85,0,346,1.15
2024-W50,1003,504,2933,479.34,0,434,1.78
2024-W50,1004,504,4287,749.09,15,634,3.12
2024-W50,1005,504,1897,725.38,0,280,2.25
2024-W50,1006,504,2529,558.62,25,379,1.36
2024-W50,1007,504,3244,534.66,0,454,3.66
2024-W50,1008,504,2857,662.58,0,422,1.4
2024-W50,1009,504,4108,535.61,0,616,3.48
2024-W50,1010,504,3252,455.85,0,455,2.98
2024-W50,1011,504,1382,211.12,0,207,2.94
2024-W50,1012,504,1324,130.42,15,139,9.29
2024-W50,1013,504,1164,358.67,0,98,6.33
2024-W50,1014,504,784,364.47,5,82,4.84
2024-W50,1015,504,936,375.72,0,84,3.38
2024-W50,1016,504,1087,227.32,0,97,5.84
2024-W50,1017,504,873,389.06,5,78,6.57
2024-W50,1018,504,1847,220.19,15,175,7.55
2024-W50,1019,504,1074,224.62,0,102,4.16
2024-W50,1020,504,826,317.9,5,70,9.34
2024-W50,1021,504,1275,215.86,0,127,5.15
2024-W50,1022,504,1991,338.72,25,209,5.31
2024-W50,1023,504,1078,299.31,0,107,8.92
2024-W50,1024,504,4640,116.76,0,185,1.56
2024-W50,1025,504,3178,265.71,0,216,3.42
2024-W50,1026,504,5000,139.58,10,200,3.35
2024-W50,1027,504,4906,164.56,0,196,2.55
2024-W50,1028,504,2616,209.29,5,104,2.84
2024-W50,1029,504,4139,280.08,0,165,2.42
2024-W50,1030,504,4432,200.4,0,265,1.58
2024-W50,1031,504,2440,115.35,0,107,2.76
2024-W50,1032,504,3539,343.11,0,240,2.55
2024-W50,1033,504,2789,297.55,10,145,3.55
2024-W50,1034,504,2649,257.66,0,158,4.98
2024-W50,1035,504,2265,317.31,0,90,2.3
2024-W50,1036,504,2081,649.69,0,52,6.91
2024-W50,1037,504,2620,667.59,0,65,2.19
2024-W50,1038,504,2036,324.92,0,50,1.51
2024-W50,1039,504,1804,383.22,0,45,1.73
2024-W50,1040,504,3765,238.27,20,94,2.81
2024-W50,1041,504,2759,479.15,0,68,1.02
2024-W50,1042,504,2162,651.93,20,54,4.26
2024-W50,1043,504,1812,440.87,0,45,4.53
2024-W50,1044,504,2712,213.5,10,67,2.41
2024-W50,1045,504,3781,401.99,25,94,2.56
2024-W50,1046,504,2347,491.34,0,58,2.7
2024-W50,1047,504,3167,676.06,15,79,1.11
2024-W50,1000,505,1611,559.07,0,238,1.44
2024-W50,1001,505,1107,753.53,5,166,2.85
2024-W50,1002,505,1039,747.05,5,155,2.25
2024-W50,1003,505,1731,499.42,20,256,1.99
2024-W50,1004,505,1605,431.64,0,237,3.08
2024-W50,1005,505,1402,398.33,5,207,2.35
2024-W50,1006,505,2688,356.43,15,403,1.58
2024-W50,1007,505,1666,353.08,0,233,2.77
2024-W50,1008,505,788,329.53,0,116,1.59
2024-W50,1009,505,2281,771.21,0,342,1.39
2024-W50,1010,505,834,782.52,5,116,1.55
2024-W50,1011,505,2038,406.1,10,305,1.61
2024-W50,1012,505,629,291.52,0,66,8.4
2024-W50,1013,505,587,350.89,0,49,8.93
2024-W50,1014,505,615,100.4,0,64,9.98
2024-W50,1015,505,383,337.73,0,34,5.17
2024-W50,1016,505,499,329.86,0,44,10.23
2024-W50,1017,505,492,247.34,0,44,6.59
2024-W50,1018,505,456,130.49,0,43,4.76
2024-W50,1019,505,605,368.85,0,57,6.96
2024-W50,1020,505,421,102.85,0,35,11.68
2024-W50,1021,505,686,176.32,0,68,7.09
2024-W50,1022,505,377,126.54,0,39,8.6
2024-W50,1023,505,272,143.09,0,27,8.33
2024-W50,1024,505,3133,252.08,20,125,1.19
2024-W50,1025,505,1823,143.12,0,123,1.76
2024-W50,1026,505,2587,264.0,0,103,4.48
2024-W50,1027,505,2812,235.91,0,112,4.68
2024-W50,1028,505,1536,122.58,0,61,3.49
2024-W50,1029,505,3471,381.31,0,138,2.32
2024-W50,1030,505,1489,288.74,0,89,2.09
2024-W50,1031,505,3244,164.85,5,142,1.93
2024-W50,1032,505,3354,303.21,0,228,1.57
2024-W50,1033,505,1543,362.88,0,80,3.4
2024-W50,1034,505,1506,136.3,5,90,2.85
2024-W50,1035,505,1373,200.14,0,54,2.56
2024-W50,1036,505,757,353.83,0,18,7.15
2024-W50,1037,505,1061,246.41,0,26,0.62
2024-W50,1038,505,1226,324.32,5,30,2.91
2024-W50,1039,505,1110,767.22,0,27,5.98
2024-W50,1040,505,1257,560.49,0,31,7.9
2024-W50,1041,505,783,339.69,10,19,0.79
2024-W50,1042,505,1363,446.44,0,34,6.46
2024-W50,1043,505,1108,766.19,0,27,4.22
2024-W50,1044,505,1530,432.63,0,38,1.07
2024-W50,1045,505,1258,375.42,0,31,6.6
2024-W50,1046,505,763,569.28,0,19,4.33
2024-W50,1047,505,876,573.64,0,21,2.78
2024-W50,1000,506,1807,755.36,5,267,2.96
2024-W50,1001,506,1891,514.96,0,283,2.42
2024-W50,1002,506,1919,720.26,5,287,1.13
2024-W50,1003,506,1151,311.22,0,170,2.49
2024-W50,1004,506,959,684.53,5,141,1.53
2024-W50,1005,506,1861,484.54,15,275,2.54
2024-W50,1006,506,1550,688.44,0,232,3.58
2024-W50,1007,506,1516,659.95,0,212,3.84
2024-W50,1008,506,1055,530.05,0,156,2.6
2024-W50,1009,506,1713,209.86,5,256,3.46
2024-W50,1010,506,1082,464.4,5,151,2.72
2024-W50,1011,506,1965,656.96,0,294,2.78
2024-W50,1012,506,415,380.93,5,43,10.32
2024-W50,1013,506,441,316.5,0,37,7.89
2024-W50,1014,506,838,251.53,15,87,5.3
2024-W50,1015,506,300,349.33,0,27,7.7
2024-W50,1016,506,387,316.36,0,34,7.79
2024-W50,1017,506,412,125.68,0,37,8.52
2024-W50,1018,506,621,394.79,0,58,8.38
2024-W50,1019,506,422,331.4,10,40,6.63
2024-W50,1020,506,377,155.46,0,32,11.92
2024-W50,1021,506,443,228.51,0,44,4.41
2024-W50,1022,506,906,133.59,0,95,11.75
2024-W50,1023,506,270,339.18,0,27,3.51
2024-W50,1024,506,1844,306.87,0,73,4.71
2024-W50,1025,506,2074,104.65,0,141,0.92
2024-W50,1026,506,2204,104.15,0,88,1.45
2024-W50,1027,506,2266,349.22,0,90,3.12
2024-W50,1028,506,2378,365.53,5,95,1.71
2024-W50,1029,506,2308,287.6,0,92,1.62
2024-W50,1030,506,1971,331.4,0,118,2.41
2024-W50,1031,506,2759,311.73,0,121,4.14
2024-W50,1032,506,2978,169.73,10,202,3.87
2024-W50,1033,506,1542,212.32,0,80,2.06
2024-W50,1034,506,2029,237.95,0,121,2.47
2024-W50,1035,506,1465,386.84,0,58,3.35
2024-W50,1036,506,703,602.82,0,17,3.17
2024-W50,1037,506,929,374.73,0,23,5.79
2024-W50,1038,506,1233,348.99,0,30,5.94
2024-W50,1039,506,1260,534.3,0,31,4.19
2024-W50,1040,506,565,549.0,0,14,5.85
2024-W50,1041,506,951,675.78,0,23,7.82
2024-W50,1042,506,1378,228.4,5,34,1.08
2024-W50,1043,506,1014,386.01,0,25,0.88
2024-W50,1044,506,1008,394.6,0,25,5.35
2024-W50,1045,506,1426,500.16,0,35,0.56
2024-W50,1046,506,977,488.19,0,24,4.32
2024-W50,1047,506,1575,645.65,0,39,1.64
2024-W50,1000,507,1131,666.61,0,167,1.09
2024-W50,1001,507,1540,764.64,0,231,3.51
2024-W50,1002,507,1388,465.38,10,208,3.57
2024-W50,1003,507,1346,625.87,0,199,1.63
2024-W50,1004,507,1262,526.46,0,186,3.09
2024-W50,1005,507,2262,612.86,25,334,0.81
2024-W50,1006,507,1784,632.34,0,267,3.05
2024-W50,1007,507,1368,417.54,0,191,2.45
2024-W50,1008,507,1407,543.91,0,208,2.98
2024-W50,1009,507,949,656.69,5,142,3.61
2024-W50,1010,507,1958,649.04,0,274,3.9
2024-W50,1011,507,1709,654.89,0,256,2.3
2024-W50,1012,507,611,155.87,10,64,10.43
2024-W50,1013,507,764,211.33,0,64,5.91
2024-W50,1014,507,988,386.08,20,103,8.24
2024-W50,1015,507,389,341.93,0,35,11.16
2024-W50,1016,507,437,165.77,0,39,11.46
2024-W50,1017,507,253,247.82,5,22,4.43
2024-W50,1018,507,791,112.32,0,75,5.76
2024-W50,1019,507,727,303.63,0,69,8.33
2024-W50,1020,507,383,125.06,0,32,6.77
2024-W50,1021,507,517,303.78,15,51,7.74
2024-W50,1022,507,718,387.69,25,75,3.87
2024-W50,1023,507,472,304.94,0,47,5.82
2024-W50,1024,507,2199,151.23,0,87,4.11
2024-W50,1025,507,1780,189.37,0,121,2.93
2024-W50,1026,507,1460,353.52,5,58,2.87
2024-W50,1027,507,1664,161.24,0,66,3.78
2024-W50,1028,507,2641,164.99,10,105,2.55
2024-W50,1029,507,2112,241.36,0,84,1.25
2024-W50,1030,507,1617,154.14,5,97,3.64
2024-W50,1031,507,1307,170.86,0,57,3.56
2024-W50,1032,507,2512,312.63,0,170,0.96
2024-W50,1033,507,2210,353.27,0,114,3.54
2024-W50,1034,507,2378,372.55,10,142,1.84
2024-W50,1035,507,3483,391.89,0,139,3.84
2024-W50,1036,507,1731,771.58,0,43,3.5
2024-W50,1037,507,733,225.47,5,18,5.16
2024-W50,1038,507,1381,445.07,0,34,1.97
2024-W50,1039,507,1137,221.18,0,28,1.09
2024-W50,1040,507,871,492.33,0,21,1.46
2024-W50,1041,507,741,465.38,0,18,6.79
2024-W50,1042,507,1157,502.89,0,28,3.43
2024-W50,1043,507,1315,708.85,15,32,6.11
2024-W50,1044,507,1360,431.48,0,34,3.53
2024-W50,1045,507,1161,299.09,0,29,5.36
2024-W50,1046,507,1459,480.27,0,36,5.3
2024-W50,1047,507,1717,615.17,15,42,2.87
2024-W50,1000,508,964,327.5,0,142,2.97
2024-W50,1001,508,2112,389.56,0,316,3.03
2024-W50,1002,508,1561,401.95,0,234,1.82
2024-W50,1003,508,1841,493.07,5,272,2.39
2024-W50,1004,508,1705,385.84,15,252,2.06
2024-W50,1005,508,1514,574.02,5,224,3.65
2024-W50,1006,508,2627,407.75,15,394,0.99
2024-W50,1007,508,2344,635.97,0,328,1.09
2024-W50,1008,508,1782,750.41,0,263,1.42
2024-W50,1009,508,1876,673.91,10,281,3.13
2024-W50,1010,508,1024,340.45,0,143,3.53
2024-W50,1011,508,1708,794.38,10,256,1.78
2024-W50,1012,508,916,129.66,10,96,7.76
2024-W50,1013,508,453,345.81,0,38,4.61
2024-W50,1014,508,1045,233.21,5,109,6.47
2024-W50,1015,508,501,373.73,0,45,3.8
2024-W50,1016,508,774,368.01,10,69,3.38
2024-W50,1017,508,649,309.38,0,58,5.65
